HORODATE;SOUS_PROFIL;CATEGORIE;COEFFICIENT_PREPARE;COEFFICIENT_AJUSTE;COEFFICIENT_DYNAMIQUE;INDIC_DISPERS_POIDS_DYN;INDIC_PRECISION_DYN
2024-07-20T06:30:00+02:00;RES1_BASE;Residentiel;0.5934;0.5934;0.56205505;100;100
2024-07-20T07:30:00+02:00;RES1_BASE;Residentiel;0.7251;0.7251;0.662431424;100;100
2024-07-20T09:30:00+02:00;RES1_BASE;Residentiel;0.9771;0.9771;0.855355194;100;100
2024-07-20T14:00:00+02:00;RES1_BASE;Residentiel;1.0335;1.0335;0.97116071;100;100
2024-07-20T15:00:00+02:00;RES1_BASE;Residentiel;0.9616;0.9616;0.927766637;100;100
2024-07-20T17:00:00+02:00;RES1_BASE;Residentiel;0.9061;0.9061;0.904787677;100;100
2024-07-20T23:30:00+02:00;RES1_BASE;Residentiel;0.8108;0.8108;0.784027447;100;100
2024-07-21T01:30:00+02:00;RES1_BASE;Residentiel;0.5897;0.5897;0.616750878;100;100
2024-07-21T07:30:00+02:00;RES1_BASE;Residentiel;0.6807;0.6807;0.636204824;100;100
2024-07-21T11:30:00+02:00;RES1_BASE;Residentiel;1.2328;1.2328;1.083739569;100;100
2024-07-21T13:30:00+02:00;RES1_BASE;Residentiel;1.0736;1.0736;1.017612529;100;100
2024-07-22T01:00:00+02:00;RES1_BASE;Residentiel;0.5914;0.5914;0.582309164;100;100
2024-07-22T13:00:00+02:00;RES1_BASE;Residentiel;1.0753;1.0753;0.929156192;100;100
2024-07-22T17:30:00+02:00;RES1_BASE;Residentiel;0.9355;0.9355;0.843926516;100;100
2024-07-22T21:00:00+02:00;RES1_BASE;Residentiel;1.1722;1.1722;1.003920887;100;100
2024-07-23T00:30:00+02:00;RES1_BASE;Residentiel;0.6222;0.6222;0.606076378;100;100
2024-07-23T03:00:00+02:00;RES1_BASE;Residentiel;0.5284;0.5284;0.504737349;100;100
2024-07-23T08:00:00+02:00;RES1_BASE;Residentiel;0.8864;0.8864;0.706593206;100;100
2024-07-23T10:30:00+02:00;RES1_BASE;Residentiel;0.9466;0.9466;0.794719458;100;100
2024-07-23T11:30:00+02:00;RES1_BASE;Residentiel;1.0611;1.0611;0.902190073;100;100
2024-07-23T16:00:00+02:00;RES1_BASE;Residentiel;0.8511;0.8511;0.78260057;100;100
2024-07-24T00:00:00+02:00;RES1_BASE;Residentiel;0.6964;0.6964;0.661720933;100;100
2024-07-24T01:00:00+02:00;RES1_BASE;Residentiel;0.5936;0.5936;0.58323999;100;100
2024-07-24T02:00:00+02:00;RES1_BASE;Residentiel;0.5547;0.5547;0.533919781;100;100
2024-07-24T12:30:00+02:00;RES1_BASE;Residentiel;1.1042;1.1042;0.956774046;100;100
2024-07-24T17:30:00+02:00;RES1_BASE;Residentiel;0.9202;0.9202;0.842592337;100;100
2024-07-24T21:00:00+02:00;RES1_BASE;Residentiel;1.1664;1.1664;1.002550023;100;100
2024-07-25T01:00:00+02:00;RES1_BASE;Residentiel;0.5936;0.5936;0.579356989;100;100
2024-07-25T05:30:00+02:00;RES1_BASE;Residentiel;0.5363;0.5363;0.511152704;100;100
2024-07-25T08:30:00+02:00;RES1_BASE;Residentiel;0.8742;0.8742;0.756883112;100;100
2024-07-25T15:00:00+02:00;RES1_BASE;Residentiel;0.8836;0.8836;0.827017782;100;100
2024-07-25T15:30:00+02:00;RES1_BASE;Residentiel;0.8545;0.8545;0.809376229;100;100
2024-07-25T18:00:00+02:00;RES1_BASE;Residentiel;0.9674;0.9674;0.904477961;100;100
2024-07-25T22:30:00+02:00;RES1_BASE;Residentiel;0.9999;0.9999;0.870551298;100;100
2024-07-26T01:00:00+02:00;RES1_BASE;Residentiel;0.5937;0.5937;0.602402718;100;100
2024-07-26T03:00:00+02:00;RES1_BASE;Residentiel;0.5388;0.5388;0.52269796;100;100
2024-07-26T03:30:00+02:00;RES1_BASE;Residentiel;0.5268;0.5268;0.511039609;100;100
2024-07-26T07:30:00+02:00;RES1_BASE;Residentiel;0.8296;0.8296;0.681802615;100;100
2024-07-26T10:00:00+02:00;RES1_BASE;Residentiel;0.93;0.93;0.81482887;100;100
2024-07-26T13:30:00+02:00;RES1_BASE;Residentiel;1.027;1.027;0.935455808;100;100
2024-07-26T14:00:00+02:00;RES1_BASE;Residentiel;0.9892;0.9892;0.900703213;100;100
2024-07-26T17:00:00+02:00;RES1_BASE;Residentiel;0.8906;0.8906;0.862861367;100;100
2024-07-26T19:00:00+02:00;RES1_BASE;Residentiel;1.1042;1.1042;1.083990721;100;100
2024-07-27T01:30:00+02:00;RES1_BASE;Residentiel;0.589;0.589;0.583048464;100;100
2024-07-27T03:00:00+02:00;RES1_BASE;Residentiel;0.5423;0.5423;0.521888583;100;100
2024-07-27T06:30:00+02:00;RES1_BASE;Residentiel;6.5916;0.5916;0.543479928;100;100
2024-07-27T07:00:00+02:00;RES1_BASE;Residentiel;0.6461;0.6461;0.59016563;100;100
2024-07-27T15:30:00+02:00;RES1_BASE;Residentiel;0.9418;0.9418;0.900916428;100;100
2024-07-27T16:30:00+02:00;RES1_BASE;Residentiel;0.9046;0.9046;0.891440894;100;100
2024-07-27T18:00:00+02:00;RES1_BASE;Residentiel;0.9669;0.9669;0.926611372;100;100
2024-07-27T22:30:00+02:00;RES1_BASE;Residentiel;0.9617;0.9617;0.861324575;100;100
2024-07-28T11:00:00+02:00;RES1_BASE;Residentiel;1.149;1.149;0.997238934;100;100
2024-07-28T15:30:00+02:00;RES1_BASE;Residentiel;0.9284;0.9284;0.918240955;100;100
2024-07-28T22:00:00+02:00;RES1_BASE;Residentiel;1.0732;1.0732;0.96670699;100;100
2024-07-28T22:30:00+02:00;RES1_BASE;Residentiel;0.9799;0.9799;0.899420722;100;100
2024-07-29T01:30:00+02:00;RES1_BASE;Residentiel;0.5689;0.5689;0.567541604;100;100
2024-07-29T02:30:00+02:00;RES1_BASE;Residentiel;0.5325;0.5325;0.530136075;100;100
2024-07-29T08:30:00+02:00;RES1_BASE;Residentiel;0.8737;0.8737;0.750097842;100;100
2024-07-29T15:00:00+02:00;RES1_BASE;Residentiel;0.9066;0.9066;0.879293598;100;100
2024-07-29T19:00:00+02:00;RES1_BASE;Residentiel;1.1828;1.1828;1.115416463;100;100
2024-07-29T21:30:00+02:00;RES1_BASE;Residentiel;1.1438;1.1438;1.050651391;100;100
2024-07-29T22:30:00+02:00;RES1_BASE;Residentiel;0.9828;0.9828;0.933546276;100;100
2024-07-30T03:30:00+02:00;RES1_BASE;Residentiel;0.5183;0.5183;0.544344433;100;100
2024-07-30T04:30:00+02:00;RES1_BASE;Residentiel;0.5157;0.5157;0.535082769;100;100
2024-07-30T10:00:00+02:00;RES1_BASE;Residentiel;0.9251;0.9251;0.842273935;100;100
2024-07-30T14:30:00+02:00;RES1_BASE;Residentiel;0.9354;0.9354;0.92674721;100;100
2024-07-30T20:30:00+02:00;RES1_BASE;Residentiel;1.1765;1.1765;1.160951142;100;100
2024-07-31T01:00:00+02:00;RES1_BASE;Residentiel;0.5959;0.5959;0.667064141;100;100
2024-07-31T06:00:00+02:00;RES1_BASE;Residentiel;0.577;0.577;0.594631751;100;100
2024-07-31T08:00:00+02:00;RES1_BASE;Residentiel;0.847;0.847;0.757014347;100;100
2024-07-31T09:30:00+02:00;RES1_BASE;Residentiel;0.9089;0.9089;0.843761154;100;100
2024-07-31T14:00:00+02:00;RES1_BASE;Residentiel;0.9536;0.9536;0.990903682;100;100
2024-07-31T18:30:00+02:00;RES1_BASE;Residentiel;1.0507;1.0507;1.10027237;100;100
2024-07-31T20:30:00+02:00;RES1_BASE;Residentiel;1.19;1.19;1.176283142;100;100
2024-07-31T21:30:00+02:00;RES1_BASE;Residentiel;1.1453;1.1453;1.098705464;100;100
2024-07-01T00:00:00+02:00;RES1_BASE;Residentiel;0.6966;0.6966;0.651262142;100;100
2024-07-01T01:00:00+02:00;RES1_BASE;Residentiel;0.5824;0.5824;0.560778822;100;100
2024-07-01T04:30:00+02:00;RES1_BASE;Residentiel;0.5142;0.5142;0.464490861;100;100
2024-07-01T09:00:00+02:00;RES1_BASE;Residentiel;0.9223;0.9223;0.764903278;100;100
2024-07-01T15:30:00+02:00;RES1_BASE;Residentiel;0.8895;0.8895;0.743017992;100;100
2024-07-01T17:00:00+02:00;RES1_BASE;Residentiel;0.9187;0.9187;0.796237694;100;100
2024-07-01T20:00:00+02:00;RES1_BASE;Residentiel;1.263;1.263;1.111260381;100;100
2024-07-01T22:00:00+02:00;RES1_BASE;Residentiel;1.1099;1.1099;0.897438444;100;100
2024-07-01T23:30:00+02:00;RES1_BASE;Residentiel;0.7656;0.7656;0.700047515;100;100
2024-07-02T01:00:00+02:00;RES1_BASE;Residentiel;0.5669;0.5669;0.537596806;100;100
2024-07-02T10:30:00+02:00;RES1_BASE;Residentiel;0.9094;0.9094;0.76304854;100;100
2024-07-02T11:00:00+02:00;RES1_BASE;Residentiel;0.9685;0.9685;0.800774708;100;100
2024-07-02T17:00:00+02:00;RES1_BASE;Residentiel;0.8709;0.8709;0.776871462;100;100
2024-07-02T21:00:00+02:00;RES1_BASE;Residentiel;1.1885;1.1885;0.985165962;100;100
2024-07-02T22:30:00+02:00;RES1_BASE;Residentiel;0.9847;0.9847;0.835096399;100;100
2024-07-03T01:00:00+02:00;RES1_BASE;Residentiel;0.5718;0.5718;0.542108248;100;100
2024-07-03T06:00:00+02:00;RES1_BASE;Residentiel;0.5917;0.5917;0.522911654;100;100
2024-07-03T06:30:00+02:00;RES1_BASE;Residentiel;0.66;0.66;0.564162216;100;100
2024-07-03T09:30:00+02:00;RES1_BASE;Residentiel;0.9455;0.9455;0.769879269;100;100
2024-07-03T13:30:00+02:00;RES1_BASE;Residentiel;1.0052;1.0052;0.850668173;100;100
2024-07-03T16:30:00+02:00;RES1_BASE;Residentiel;0.8676;0.8676;0.771942585;100;100
2024-07-04T03:30:00+02:00;RES1_BASE;Residentiel;0.524;0.524;0.459755982;100;100
2024-07-04T05:00:00+02:00;RES1_BASE;Residentiel;0.5344;0.5344;0.457448236;100;100
2024-07-04T07:00:00+02:00;RES1_BASE;Residentiel;0.7873;0.7873;0.661071259;100;100
2024-07-04T07:30:00+02:00;RES1_BASE;Residentiel;0.8918;0.8918;0.716934002;100;100
2024-07-04T09:30:00+02:00;RES1_BASE;Residentiel;0.8883;0.8883;0.757281705;100;100
2024-07-04T12:30:00+02:00;RES1_BASE;Residentiel;1.0653;1.0653;0.891553698;100;100
2024-07-04T16:30:00+02:00;RES1_BASE;Residentiel;0.8728;0.8728;0.733786352;100;100
2024-07-05T03:00:00+02:00;RES1_BASE;Residentiel;0.5318;0.5318;0.481758362;100;100
2024-07-05T06:00:00+02:00;RES1_BASE;Residentiel;0.5957;0.5957;0.521869452;100;100
2024-07-05T11:00:00+02:00;RES1_BASE;Residentiel;0.9885;0.9885;0.813388416;100;100
2024-07-05T18:00:00+02:00;RES1_BASE;Residentiel;0.9703;0.9703;0.885815146;100;100
2024-07-05T21:00:00+02:00;RES1_BASE;Residentiel;1.1551;1.1551;0.970475568;100;100
2024-07-05T23:00:00+02:00;RES1_BASE;Residentiel;0.8926;0.8926;0.796826262;100;100
2024-07-06T04:00:00+02:00;RES1_BASE;Residentiel;0.5068;0.5068;0.479840583;100;100
2024-07-06T05:00:00+02:00;RES1_BASE;Residentiel;0.5164;0.5164;0.476120095;100;100
2024-07-06T07:30:00+02:00;RES1_BASE;Residentiel;0.7427;0.7427;0.632541327;100;100
2024-07-06T12:00:00+02:00;RES1_BASE;Residentiel;1.2084;1.2084;1.061094857;100;100
2024-07-07T04:00:00+02:00;RES1_BASE;Residentiel;0.5204;0.5204;0.457677636;100;100
2024-07-07T08:00:00+02:00;RES1_BASE;Residentiel;0.7995;0.7995;0.688884123;100;100
2024-07-07T11:30:00+02:00;RES1_BASE;Residentiel;1.2643;1.2643;1.072026664;100;100
2024-07-07T13:30:00+02:00;RES1_BASE;Residentiel;1.092;1.092;0.985171674;100;100
2024-07-07T14:30:00+02:00;RES1_BASE;Residentiel;1.0121;1.0121;0.888131187;100;100
2024-07-07T17:30:00+02:00;RES1_BASE;Residentiel;0.9601;0.9601;0.865700112;100;100
2024-07-07T19:00:00+02:00;RES1_BASE;Residentiel;1.1557;1.1557;1.041638995;100;100
2024-07-08T00:30:00+02:00;RES1_BASE;Residentiel;0.6291;0.6291;0.584244912;100;100
2024-07-08T11:00:00+02:00;RES1_BASE;Residentiel;1.0538;1.0538;0.831727337;100;100
2024-07-08T14:00:00+02:00;RES1_BASE;Residentiel;0.989;0.989;0.816890869;100;100
2024-07-08T21:00:00+02:00;RES1_BASE;Residentiel;1.2058;1.2058;1.010884229;100;100
2024-07-08T22:30:00+02:00;RES1_BASE;Residentiel;1.0076;1.0076;0.85109881;100;100
2024-07-09T02:00:00+02:00;RES1_BASE;Residentiel;0.5326;0.5326;0.507042349;100;100
2024-07-09T02:30:00+02:00;RES1_BASE;Residentiel;0.5266;0.5266;0.485920704;100;100
2024-07-09T03:00:00+02:00;RES1_BASE;Residentiel;0.524;0.524;0.48041395;100;100
2024-07-10T02:00:00+02:00;RES1_BASE;Residentiel;0.5437;0.5437;0.519927571;100;100
2024-07-10T12:00:00+02:00;RES1_BASE;Residentiel;1.1421;1.1421;0.941146189;100;100
2024-07-10T18:00:00+02:00;RES1_BASE;Residentiel;0.9962;0.9962;0.904091798;100;100
2024-07-10T20:30:00+02:00;RES1_BASE;Residentiel;1.1916;1.1916;1.073570064;100;100
2024-07-11T00:00:00+02:00;RES1_BASE;Residentiel;0.6951;0.6951;0.659893682;100;100
2024-07-11T04:30:00+02:00;RES1_BASE;Residentiel;0.5166;0.5166;0.487273238;100;100
2024-07-11T06:00:00+02:00;RES1_BASE;Residentiel;0.6011;0.6011;0.5329733;100;100
2024-07-11T11:00:00+02:00;RES1_BASE;Residentiel;0.9728;0.9728;0.826853526;100;100
2024-07-11T12:30:00+02:00;RES1_BASE;Residentiel;1.0668;1.0668;0.942572803;100;100
2024-07-11T15:30:00+02:00;RES1_BASE;Residentiel;0.8615;0.8615;0.787019491;100;100
2024-07-11T16:00:00+02:00;RES1_BASE;Residentiel;0.8408;0.8408;0.800670985;100;100
2024-07-11T17:30:00+02:00;RES1_BASE;Residentiel;0.9254;0.9254;0.854952222;100;100
2024-07-11T22:00:00+02:00;RES1_BASE;Residentiel;1.1211;1.1211;0.91379405;100;100
2024-07-11T23:00:00+02:00;RES1_BASE;Residentiel;0.8797;0.8797;0.804681918;100;100
2024-07-11T23:30:00+02:00;RES1_BASE;Residentiel;0.7693;0.7693;0.731702634;100;100
2024-07-01T03:00:00+02:00;RES1_BASE;Residentiel;0.5204;0.5204;0.476127396;100;100
2024-07-01T03:30:00+02:00;RES1_BASE;Residentiel;0.5142;0.5142;0.472121919;100;100
2024-07-01T09:30:00+02:00;RES1_BASE;Residentiel;0.9391;0.9391;0.781278759;100;100
2024-07-01T12:00:00+02:00;RES1_BASE;Residentiel;1.1338;1.1338;0.950810154;100;100
2024-07-01T12:30:00+02:00;RES1_BASE;Residentiel;1.1055;1.1055;0.929223659;100;100
2024-07-01T18:30:00+02:00;RES1_BASE;Residentiel;1.1373;1.1373;1.032763991;100;100
2024-07-01T19:00:00+02:00;RES1_BASE;Residentiel;1.2418;1.2418;1.110728536;100;100
2024-07-01T19:30:00+02:00;RES1_BASE;Residentiel;1.2789;1.2789;1.126160429;100;100
2024-07-02T04:30:00+02:00;RES1_BASE;Residentiel;0.5061;0.5061;0.463306584;100;100
2024-07-02T14:30:00+02:00;RES1_BASE;Residentiel;0.8983;0.8983;0.770849318;100;100
2024-07-02T15:30:00+02:00;RES1_BASE;Residentiel;0.8649;0.8649;0.743844901;100;100
2024-07-02T17:30:00+02:00;RES1_BASE;Residentiel;0.9291;0.9291;0.810760093;100;100
2024-07-02T20:00:00+02:00;RES1_BASE;Residentiel;1.2023;1.2023;1.100841554;100;100
2024-07-03T02:00:00+02:00;RES1_BASE;Residentiel;0.5363;0.5363;0.497216097;100;100
2024-07-03T03:00:00+02:00;RES1_BASE;Residentiel;0.5225;0.5225;0.476768929;100;100
2024-07-03T09:00:00+02:00;RES1_BASE;Residentiel;0.9247;0.9247;0.763277222;100;100
2024-07-03T21:00:00+02:00;RES1_BASE;Residentiel;1.173;1.173;0.99157702;100;100
2024-07-04T01:30:00+02:00;RES1_BASE;Residentiel;0.562;0.562;0.514573996;100;100
2024-07-04T04:30:00+02:00;RES1_BASE;Residentiel;0.5162;0.5162;0.452440916;100;100
2024-07-04T22:00:00+02:00;RES1_BASE;Residentiel;1.1231;1.1231;0.901653224;100;100
2024-07-05T04:30:00+02:00;RES1_BASE;Residentiel;0.5128;0.5128;0.465466566;100;100
2024-07-05T05:30:00+02:00;RES1_BASE;Residentiel;0.543;0.543;0.480578955;100;100
2024-07-05T12:00:00+02:00;RES1_BASE;Residentiel;1.0972;1.0972;0.945672788;100;100
2024-07-05T15:00:00+02:00;RES1_BASE;Residentiel;0.9064;0.9064;0.784034618;100;100
2024-07-05T19:30:00+02:00;RES1_BASE;Residentiel;1.162;1.162;1.021710643;100;100
2024-07-05T20:00:00+02:00;RES1_BASE;Residentiel;1.1577;1.1577;1.028705075;100;100
2024-07-06T00:00:00+02:00;RES1_BASE;Residentiel;0.727;0.727;0.685766588;100;100
2024-07-06T23:00:00+02:00;RES1_BASE;Residentiel;0.8851;0.8851;0.747433449;100;100
2024-07-07T01:00:00+02:00;RES1_BASE;Residentiel;0.629;0.629;0.560694564;100;100
2024-07-07T04:30:00+02:00;RES1_BASE;Residentiel;0.5141;0.5141;0.456076281;100;100
2024-07-07T06:30:00+02:00;RES1_BASE;Residentiel;0.5689;0.5689;0.520643688;100;100
2024-07-07T07:00:00+02:00;RES1_BASE;Residentiel;0.6245;0.6245;0.55813128;100;100
2024-07-07T20:30:00+02:00;RES1_BASE;Residentiel;1.1575;1.1575;1.031855262;100;100
2024-07-08T03:00:00+02:00;RES1_BASE;Residentiel;0.526;0.526;0.472343219;100;100
2024-07-08T23:00:00+02:00;RES1_BASE;Residentiel;0.8886;0.8886;0.771189993;100;100
2024-07-09T09:00:00+02:00;RES1_BASE;Residentiel;0.9082;0.9082;0.758673183;100;100
2024-07-09T11:30:00+02:00;RES1_BASE;Residentiel;1.0446;1.0446;0.902476988;100;100
2024-07-09T17:30:00+02:00;RES1_BASE;Residentiel;0.9332;0.9332;0.8399161;100;100
2024-07-09T18:00:00+02:00;RES1_BASE;Residentiel;1.0014;1.0014;0.894112201;100;100
2024-07-09T21:00:00+02:00;RES1_BASE;Residentiel;1.1939;1.1939;1.01448802;100;100
2024-07-09T22:00:00+02:00;RES1_BASE;Residentiel;1.0981;1.0981;0.925399752;100;100
2024-07-10T02:30:00+02:00;RES1_BASE;Residentiel;0.5298;0.5298;0.503774749;100;100
2024-07-10T06:00:00+02:00;RES1_BASE;Residentiel;0.5906;0.5906;0.528961865;100;100
2024-07-10T06:30:00+02:00;RES1_BASE;Residentiel;0.6566;0.6566;0.572937269;100;100
2024-07-10T07:30:00+02:00;RES1_BASE;Residentiel;0.8425;0.8425;0.669833274;100;100
2024-07-10T10:30:00+02:00;RES1_BASE;Residentiel;0.9779;0.9779;0.801828263;100;100
2024-07-10T13:30:00+02:00;RES1_BASE;Residentiel;1.0162;1.0162;0.880595783;100;100
2024-07-10T14:00:00+02:00;RES1_BASE;Residentiel;0.9597;0.9597;0.842531323;100;100
2024-07-10T23:00:00+02:00;RES1_BASE;Residentiel;0.8859;0.8859;0.81123413;100;100
2024-07-11T02:00:00+02:00;RES1_BASE;Residentiel;0.545;0.545;0.527752833;100;100
2024-07-11T05:30:00+02:00;RES1_BASE;Residentiel;0.5459;0.5459;0.506290509;100;100
2024-07-11T06:30:00+02:00;RES1_BASE;Residentiel;0.6649;0.6649;0.576007041;100;100
2024-07-11T07:00:00+02:00;RES1_BASE;Residentiel;0.7727;0.7727;0.634499746;100;100
2024-07-11T11:30:00+02:00;RES1_BASE;Residentiel;1.0306;1.0306;0.906223756;100;100
2024-07-11T14:30:00+02:00;RES1_BASE;Residentiel;0.8935;0.8935;0.826639972;100;100
2024-07-11T16:30:00+02:00;RES1_BASE;Residentiel;0.8676;0.8676;0.8088567;100;100
2024-07-12T04:30:00+02:00;RES1_BASE;Residentiel;0.5124;0.5124;0.492315461;100;100
2024-07-12T06:30:00+02:00;RES1_BASE;Residentiel;0.6585;0.6585;0.573032133;100;100
2024-07-12T08:30:00+02:00;RES1_BASE;Residentiel;0.916;0.916;0.750968108;100;100
2024-07-12T13:00:00+02:00;RES1_BASE;Residentiel;1.0655;1.0655;0.938737313;100;100
2024-07-12T13:30:00+02:00;RES1_BASE;Residentiel;1.0145;1.0145;0.909092492;100;100
2024-07-12T15:00:00+02:00;RES1_BASE;Residentiel;0.9048;0.9048;0.821549804;100;100
2024-07-12T21:30:00+02:00;RES1_BASE;Residentiel;1.1217;1.1217;0.926503676;100;100
2024-07-12T23:00:00+02:00;RES1_BASE;Residentiel;0.8996;0.8996;0.773577655;100;100
2024-07-13T02:30:00+02:00;RES1_BASE;Residentiel;0.5362;0.5362;0.50396118;100;100
2024-07-13T09:30:00+02:00;RES1_BASE;Residentiel;0.9874;0.9874;0.834605968;100;100
2024-07-13T11:00:00+02:00;RES1_BASE;Residentiel;1.0715;1.0715;0.920524202;100;100
2024-07-13T11:30:00+02:00;RES1_BASE;Residentiel;1.1522;1.1522;0.976662279;100;100
2024-07-13T13:00:00+02:00;RES1_BASE;Residentiel;1.1401;1.1401;0.993357249;100;100
2024-07-13T18:30:00+02:00;RES1_BASE;Residentiel;1.0334;1.0334;0.909230989;100;100
2024-07-13T19:30:00+02:00;RES1_BASE;Residentiel;1.1167;1.1167;0.996931709;100;100
2024-07-13T21:30:00+02:00;RES1_BASE;Residentiel;1.062;1.062;0.868031704;100;100
2024-07-13T23:00:00+02:00;RES1_BASE;Residentiel;0.8798;0.8798;0.738027932;100;100
2024-07-14T03:30:00+02:00;RES1_BASE;Residentiel;0.5283;0.5283;0.481034236;100;100
2024-07-14T06:30:00+02:00;RES1_BASE;Residentiel;0.5639;0.5639;0.497899757;100;100
2024-07-14T13:30:00+02:00;RES1_BASE;Residentiel;1.0833;1.0833;0.982833017;100;100
2024-07-14T15:00:00+02:00;RES1_BASE;Residentiel;0.9766;0.9766;0.869238248;100;100
2024-07-14T15:30:00+02:00;RES1_BASE;Residentiel;0.9464;0.9464;0.867827768;100;100
2024-07-14T19:00:00+02:00;RES1_BASE;Residentiel;1.1331;1.1331;1.012378426;100;100
2024-07-14T22:30:00+02:00;RES1_BASE;Residentiel;0.9917;0.9917;0.821766595;100;100
2024-07-14T23:00:00+02:00;RES1_BASE;Residentiel;0.8699;0.8699;0.753971725;100;100
2024-07-15T00:00:00+02:00;RES1_BASE;Residentiel;0.7006;0.7006;0.655433898;100;100
2024-07-15T00:30:00+02:00;RES1_BASE;Residentiel;0.6271;0.6271;0.603014362;100;100
2024-07-15T05:00:00+02:00;RES1_BASE;Residentiel;0.5246;0.5246;0.475485008;100;100
2024-07-15T07:00:00+02:00;RES1_BASE;Residentiel;0.7611;0.7611;0.609830197;100;100
2024-07-15T17:00:00+02:00;RES1_BASE;Residentiel;0.9073;0.9073;0.813511164;100;100
2024-07-16T02:00:00+02:00;RES1_BASE;Residentiel;0.5394;0.5394;0.515878312;100;100
2024-07-16T05:30:00+02:00;RES1_BASE;Residentiel;0.5437;0.5437;0.496763552;100;100
2024-07-16T11:00:00+02:00;RES1_BASE;Residentiel;1.0033;1.0033;0.83072805;100;100
2024-07-16T11:30:00+02:00;RES1_BASE;Residentiel;1.0518;1.0518;0.893093721;100;100
2024-07-17T03:30:00+02:00;RES1_BASE;Residentiel;0.5144;0.5144;0.477782145;100;100
2024-07-17T04:30:00+02:00;RES1_BASE;Residentiel;0.5144;0.5144;0.474455574;100;100
2024-07-17T06:30:00+02:00;RES1_BASE;Residentiel;0.6534;0.6534;0.565069265;100;100
2024-07-17T09:00:00+02:00;RES1_BASE;Residentiel;0.9271;0.9271;0.75741654;100;100
2024-07-17T18:00:00+02:00;RES1_BASE;Residentiel;0.9827;0.9827;0.86884449;100;100
2024-07-17T20:00:00+02:00;RES1_BASE;Residentiel;1.2155;1.2155;1.051260049;100;100
2024-07-17T21:30:00+02:00;RES1_BASE;Residentiel;1.1556;1.1556;0.948661496;100;100
2024-07-17T22:00:00+02:00;RES1_BASE;Residentiel;1.1;1.1;0.908045037;100;100
2024-07-18T01:00:00+02:00;RES1_BASE;Residentiel;0.5915;0.5915;0.568465135;100;100
2024-07-18T06:30:00+02:00;RES1_BASE;Residentiel;0.6544;0.6544;0.57086008;100;100
2024-07-18T07:00:00+02:00;RES1_BASE;Residentiel;0.7526;0.7526;0.630025596;100;100
2024-07-18T12:00:00+02:00;RES1_BASE;Residentiel;1.1047;1.1047;0.94259042;100;100
2024-07-18T13:00:00+02:00;RES1_BASE;Residentiel;1.0445;1.0445;0.904348796;100;100
2024-07-19T01:30:00+02:00;RES1_BASE;Residentiel;0.5697;0.5697;0.564559863;100;100
2024-07-19T04:30:00+02:00;RES1_BASE;Residentiel;0.5146;0.5146;0.498506295;100;100
2024-07-19T05:00:00+02:00;RES1_BASE;Residentiel;0.5275;0.5275;0.504391772;100;100
2024-07-19T13:30:00+02:00;RES1_BASE;Residentiel;1.0231;1.0231;0.903035068;100;100
2024-07-19T15:00:00+02:00;RES1_BASE;Residentiel;0.899;0.899;0.846553556;100;100
2024-07-19T22:00:00+02:00;RES1_BASE;Residentiel;1.0705;1.0705;0.931580541;100;100
2024-07-20T00:30:00+02:00;RES1_BASE;Residentiel;0.6566;0.6566;0.668753561;100;100
2024-07-20T04:30:00+02:00;RES1_BASE;Residentiel;0.512;0.512;0.521158256;100;100
2024-07-20T05:30:00+02:00;RES1_BASE;Residentiel;0.5232;0.5232;0.518186203;100;100
2024-07-20T07:00:00+02:00;RES1_BASE;Residentiel;0.6497;0.6497;0.609261989;100;100
2024-07-21T03:30:00+02:00;RES1_BASE;Residentiel;0.518;0.518;0.541999465;100;100
2024-07-21T10:30:00+02:00;RES1_BASE;Residentiel;1.1129;1.1129;0.952648177;100;100
2024-07-21T11:00:00+02:00;RES1_BASE;Residentiel;1.1724;1.1724;1.007677395;100;100
2024-07-21T14:30:00+02:00;RES1_BASE;Residentiel;0.9869;0.9869;0.952487441;100;100
2024-07-21T16:30:00+02:00;RES1_BASE;Residentiel;0.9091;0.9091;0.879485413;100;100
2024-07-21T21:00:00+02:00;RES1_BASE;Residentiel;1.1199;1.1199;1.004102305;100;100
2024-07-22T03:00:00+02:00;RES1_BASE;Residentiel;0.5232;0.5232;0.503878528;100;100
2024-07-22T04:30:00+02:00;RES1_BASE;Residentiel;0.5101;0.5101;0.49539224;100;100
2024-07-22T09:30:00+02:00;RES1_BASE;Residentiel;0.9425;0.9425;0.799940836;100;100
2024-07-22T10:00:00+02:00;RES1_BASE;Residentiel;0.9783;0.9783;0.815239906;100;100
2024-07-22T11:00:00+02:00;RES1_BASE;Residentiel;1.036;1.036;0.852888247;100;100
2024-07-22T12:30:00+02:00;RES1_BASE;Residentiel;1.1128;1.1128;0.953909505;100;100
2024-07-22T14:30:00+02:00;RES1_BASE;Residentiel;0.9582;0.9582;0.826447103;100;100
2024-07-22T16:30:00+02:00;RES1_BASE;Residentiel;0.8761;0.8761;0.790130551;100;100
2024-07-22T21:30:00+02:00;RES1_BASE;Residentiel;1.1565;1.1565;0.948696628;100;100
2024-07-23T00:00:00+02:00;RES1_BASE;Residentiel;0.697;0.697;0.645086714;100;100
2024-07-23T04:00:00+02:00;RES1_BASE;Residentiel;0.5137;0.5137;0.494533158;100;100
